model	objective	reaction	status	value
ymn	obj	r_3719	optimal	0.08798
ymn	obj	r_3720	optimal	0.08798
ymn	obj	r_3721	optimal	0.08798
ymn	obj	r_3722	optimal	0.08798
ymn	obj	r_3723	optimal	0.08798
ymn	obj	r_3724	optimal	0.08798
ymn	obj	r_3725	optimal	0.08798
ymn	obj	r_3726	optimal	0.08798
ymn	obj	r_3727	optimal	0.08798
ymn	obj	r_3728	optimal	0.08798
ymn	obj	r_3729	optimal	0.08798
ymn	obj	r_3730	optimal	0.08798
ymn	obj	r_3731	optimal	0.08798
ymn	obj	r_3732	optimal	0.08798
ymn	obj	r_3733	optimal	0.08798
ymn	obj	r_3734	optimal	0.08798
ymn	obj	r_3735	optimal	0.08798
ymn	obj	r_3736	optimal	0.08798
ymn	obj	r_3737	optimal	0.08798
ymn	obj	r_3738	optimal	0.08798
ymn	obj	r_3739	optimal	0.08798
ymn	obj	r_3740	optimal	0.08798
ymn	obj	r_3741	optimal	0.08798
ymn	obj	r_3742	optimal	0.08798
ymn	obj	r_3743	optimal	0.08798
ymn	obj	r_3744	optimal	0.08798
ymn	obj	r_3745	optimal	0.08798
ymn	obj	r_3746	optimal	0.08798
ymn	obj	r_3747	optimal	0.08798
ymn	obj	r_3748	optimal	0.08798
ymn	obj	r_3749	optimal	0.08798
ymn	obj	r_3750	optimal	0.08798
ymn	obj	r_3751	optimal	0.08798
ymn	obj	r_3752	optimal	0.08798
ymn	obj	r_3753	optimal	0.08798
ymn	obj	r_3754	optimal	0.08798
ymn	obj	r_3755	optimal	0.08798
ymn	obj	r_3756	optimal	0.08798
ymn	obj	r_3757	optimal	0.08798
ymn	obj	r_3758	optimal	0.08798
ymn	obj	r_3759	optimal	0.08798
ymn	obj	r_3760	optimal	0.08798
ymn	obj	r_3761	optimal	0.08798
ymn	obj	r_3762	optimal	0.08798
ymn	obj	r_3763	optimal	0.08798
ymn	obj	r_3764	optimal	0.08798
ymn	obj	r_3765	optimal	0.08798
ymn	obj	r_3766	optimal	0.08798
ymn	obj	r_3767	optimal	0.08798
ymn	obj	r_3768	optimal	0.08798
ymn	obj	r_3769	optimal	0.08798
ymn	obj	r_3770	optimal	0.08798
ymn	obj	r_3771	optimal	0.08798
ymn	obj	r_3772	optimal	0.08798
ymn	obj	r_3773	optimal	0.08798
ymn	obj	r_3774	optimal	0.08798
ymn	obj	r_3775	optimal	0.08798
ymn	obj	r_3776	optimal	0.08798
ymn	obj	r_3777	optimal	0.08798
ymn	obj	r_3778	optimal	0.08798
ymn	obj	r_3779	optimal	0.08798
ymn	obj	r_3780	optimal	0.08798
ymn	obj	r_3781	optimal	0.08798
ymn	obj	r_3782	optimal	0.08798
ymn	obj	r_3783	optimal	0.08798
ymn	obj	r_3784	optimal	0.08798
ymn	obj	r_3785	optimal	0.08798
ymn	obj	r_3786	optimal	0.08798
ymn	obj	r_3787	optimal	0.08798
ymn	obj	r_3788	optimal	0.08798
ymn	obj	r_3789	optimal	0.08798
ymn	obj	r_3790	optimal	0.08798
ymn	obj	r_3791	optimal	0.08798
ymn	obj	r_3792	optimal	0.08798
ymn	obj	r_3793	optimal	0.08798
ymn	obj	r_3794	optimal	0.08798
ymn	obj	r_3795	optimal	0.08798
ymn	obj	r_3796	optimal	0.08798
ymn	obj	r_3797	optimal	0.08798
ymn	obj	r_3798	optimal	0.08798
ymn	obj	r_3799	optimal	0.08798
ymn	obj	r_3800	optimal	0.08798
ymn	obj	r_3801	optimal	0.08798
ymn	obj	r_3802	optimal	0.08798
ymn	obj	r_3803	optimal	0.08798
ymn	obj	r_3804	optimal	0.08798
ymn	obj	r_3805	optimal	0.08798
ymn	obj	r_3806	optimal	0.08798
ymn	obj	r_3807	optimal	0.08798
ymn	obj	r_3808	optimal	0.08798
ymn	obj	r_3809	optimal	0.08798
ymn	obj	r_3810	optimal	0.08798
ymn	obj	r_3811	optimal	0.08798
ymn	obj	r_3812	optimal	0.08798
ymn	obj	r_3813	optimal	0.08798
ymn	obj	r_3814	optimal	0.08798
ymn	obj	r_3815	optimal	0.08798
ymn	obj	r_3816	optimal	0.08798
ymn	obj	r_3817	optimal	0.08798
ymn	obj	r_3818	optimal	0.08798
ymn	obj	r_3819	optimal	0.08798
ymn	obj	r_3820	optimal	0.08798
ymn	obj	r_3821	optimal	0.08798
ymn	obj	r_3822	optimal	0.08798
ymn	obj	r_3823	optimal	0.08798
ymn	obj	r_3824	optimal	0.08798
ymn	obj	r_3825	optimal	0.08798
ymn	obj	r_3826	optimal	0.08798
ymn	obj	r_3827	optimal	0.08798
ymn	obj	r_3828	optimal	0.08798
ymn	obj	r_3829	optimal	0.08798
ymn	obj	r_3830	optimal	0.08798
ymn	obj	r_3831	optimal	0.08798
ymn	obj	r_3832	optimal	0.08798
ymn	obj	r_3833	optimal	0.08798
ymn	obj	r_3834	optimal	0.08798
ymn	obj	r_3835	optimal	0.08798
ymn	obj	r_3836	optimal	0.08798
ymn	obj	r_3837	optimal	0.08798
ymn	obj	r_3838	optimal	0.08798
ymn	obj	r_3839	optimal	0.08798
ymn	obj	r_3840	optimal	0.08798
ymn	obj	r_3841	optimal	0.08798
ymn	obj	r_3842	optimal	0.08798
ymn	obj	r_3843	optimal	0.08798
ymn	obj	r_3844	optimal	0.08798
ymn	obj	r_3845	optimal	0.08798
ymn	obj	r_3846	optimal	0.08798
ymn	obj	r_3847	optimal	0.08798
ymn	obj	r_3848	optimal	0.08798
ymn	obj	r_3849	optimal	0.08798
ymn	obj	r_3850	optimal	0.08798
ymn	obj	r_3851	optimal	0.08798
ymn	obj	r_3852	optimal	0.08798
ymn	obj	r_3853	optimal	0.08798
ymn	obj	r_3854	optimal	0.08798
ymn	obj	r_3855	optimal	0.08798
ymn	obj	r_3856	optimal	0.08798
ymn	obj	r_3857	optimal	0.08798
ymn	obj	r_3858	optimal	0.08798
ymn	obj	r_3859	optimal	0.08798
ymn	obj	r_3860	optimal	0.08798
ymn	obj	r_3861	optimal	0.08798
ymn	obj	r_3862	optimal	0.08798
ymn	obj	r_3863	optimal	0.08798
ymn	obj	r_3864	optimal	0.08798
ymn	obj	r_3865	optimal	0.08798
ymn	obj	r_3866	optimal	0.08798
ymn	obj	r_3867	optimal	0.08798
ymn	obj	r_3868	optimal	0.08798
ymn	obj	r_3869	optimal	0.08798
ymn	obj	r_3870	optimal	0.08798
ymn	obj	r_3871	optimal	0.08798
ymn	obj	r_3872	optimal	0.08798
ymn	obj	r_3873	optimal	0.08798
ymn	obj	r_3874	optimal	0.08798
ymn	obj	r_3875	optimal	0.08798
ymn	obj	r_3876	optimal	0.08798
ymn	obj	r_3877	optimal	0.08798
ymn	obj	r_3878	optimal	0.08798
ymn	obj	r_3879	optimal	0.08798
ymn	obj	r_3880	optimal	0.08798
ymn	obj	r_3881	optimal	0.08798
ymn	obj	r_3882	optimal	0.08798
ymn	obj	r_3883	optimal	0.08798
ymn	obj	r_3884	optimal	0.08798
ymn	obj	r_3885	optimal	0.08798
ymn	obj	r_3886	optimal	0.08798
ymn	obj	r_3887	optimal	0.08798
ymn	obj	r_3888	optimal	0.08798
ymn	obj	r_3889	optimal	0.08798
ymn	obj	r_3890	optimal	0.08798
ymn	obj	r_3891	optimal	0.08798
ymn	obj	r_3892	optimal	0.08798
ymn	obj	r_3893	optimal	0.08798
ymn	obj	r_3894	optimal	0.08798
ymn	obj	r_3895	optimal	0.08798
ymn	obj	r_3896	optimal	0.08798
ymn	obj	r_3897	optimal	0.08798
ymn	obj	r_3898	optimal	0.08798
ymn	obj	r_3899	optimal	0.08798
ymn	obj	r_3900	optimal	0.08798
ymn	obj	r_3901	optimal	0.08798
ymn	obj	r_3902	optimal	0.08798
ymn	obj	r_3903	optimal	0.08798
ymn	obj	r_3904	optimal	0.08798
ymn	obj	r_3905	optimal	0.08798
ymn	obj	r_3906	optimal	0.08798
ymn	obj	r_3907	optimal	0.08798
ymn	obj	r_3908	optimal	0.08798
ymn	obj	r_3909	optimal	0.08798
ymn	obj	r_3910	optimal	0.08798
ymn	obj	r_3911	optimal	0.08798
ymn	obj	r_3912	optimal	0.08798
ymn	obj	r_3913	optimal	0.08798
ymn	obj	r_3914	optimal	0.08798
ymn	obj	r_3915	optimal	0.08798
ymn	obj	r_3916	optimal	0.08798
ymn	obj	r_3917	optimal	0.08798
ymn	obj	r_3918	optimal	0.08798
ymn	obj	r_3919	optimal	0.08798
ymn	obj	r_3920	optimal	0.08798
ymn	obj	r_3921	optimal	0.08798
ymn	obj	r_3922	optimal	0.08798
ymn	obj	r_3923	optimal	0.08798
ymn	obj	r_3924	optimal	0.08798
ymn	obj	r_3925	optimal	0.08798
ymn	obj	r_3926	optimal	0.08798
ymn	obj	r_3927	optimal	0.08798
ymn	obj	r_3928	optimal	0.08798
ymn	obj	r_3929	optimal	0.08798
ymn	obj	r_3930	optimal	0.08798
ymn	obj	r_3931	optimal	0.08798
ymn	obj	r_3932	optimal	0.08798
ymn	obj	r_3933	optimal	0.08798
ymn	obj	r_3934	optimal	0.08798
ymn	obj	r_3935	optimal	0.08798
ymn	obj	r_3936	optimal	0.08798
ymn	obj	r_3937	optimal	0.08798
ymn	obj	r_3938	optimal	0.08798
ymn	obj	r_3939	optimal	0.08798
ymn	obj	r_3940	optimal	0.08798
ymn	obj	r_3941	optimal	0.08798
ymn	obj	r_3942	optimal	0.08798
ymn	obj	r_3943	optimal	0.08798
ymn	obj	r_3944	optimal	0.08798
ymn	obj	r_3945	optimal	0.08798
ymn	obj	r_3946	optimal	0.08798
ymn	obj	r_3947	optimal	0.08798
ymn	obj	r_3948	optimal	0.08798
ymn	obj	r_3949	optimal	0.08798
ymn	obj	r_3950	optimal	0.08798
ymn	obj	r_3951	optimal	0.08798
ymn	obj	r_3952	optimal	0.08798
ymn	obj	r_3953	optimal	0.08798
ymn	obj	r_3954	optimal	0.08798
ymn	obj	r_3955	optimal	0.08798
ymn	obj	r_3956	optimal	0.08798
ymn	obj	r_3957	optimal	0.08798
ymn	obj	r_3958	optimal	0.08798
ymn	obj	r_3959	optimal	0.08798
ymn	obj	r_3960	optimal	0.08798
ymn	obj	r_3961	optimal	0.08798
ymn	obj	r_3962	optimal	0.08798
ymn	obj	r_3963	optimal	0.087979
ymn	obj	r_3964	optimal	0.08798
ymn	obj	r_3965	optimal	0.08798
ymn	obj	r_3966	optimal	0.08798
ymn	obj	r_3967	optimal	0.08798
ymn	obj	r_3968	optimal	0.08798
ymn	obj	r_3969	optimal	0.08798
ymn	obj	r_3970	optimal	0.08798
ymn	obj	r_3971	optimal	0.08798
ymn	obj	r_3972	optimal	0.08798
ymn	obj	r_3973	optimal	0.0
ymn	obj	r_3974	optimal	0.08798
ymn	obj	r_3975	optimal	0.08798
ymn	obj	r_3976	optimal	0.08798
ymn	obj	r_3977	optimal	0.08798
ymn	obj	r_3978	optimal	0.08798
ymn	obj	r_3979	optimal	0.08798
ymn	obj	r_3980	optimal	0.08798
ymn	obj	r_3981	optimal	0.08798
ymn	obj	r_3982	optimal	0.08798
ymn	obj	r_3983	optimal	0.08798
ymn	obj	r_3984	optimal	0.08798
ymn	obj	r_3985	optimal	0.08798
ymn	obj	r_3986	optimal	0.08798
ymn	obj	r_3987	optimal	0.0
ymn	obj	r_3988	optimal	0.087979
ymn	obj	r_3989	optimal	0.08798
ymn	obj	r_3990	optimal	0.08798
ymn	obj	r_3991	optimal	0.08798
ymn	obj	r_3992	optimal	0.08798
ymn	obj	r_3993	optimal	0.08798
ymn	obj	r_3994	optimal	0.08798
ymn	obj	r_3995	optimal	0.08798
ymn	obj	r_3996	optimal	0.0
ymn	obj	r_3997	optimal	0.08798
ymn	obj	r_3998	optimal	0.08798
ymn	obj	r_3999	optimal	0.08798
ymn	obj	r_4000	optimal	0.08798
ymn	obj	r_4001	optimal	0.08798
ymn	obj	r_4002	optimal	0.08798
ymn	obj	r_4003	optimal	0.08798
ymn	obj	r_4004	optimal	0.08798
ymn	obj	r_4005	optimal	0.0
ymn	obj	r_4006	optimal	0.08798
ymn	obj	r_4007	optimal	0.08798
ymn	obj	r_4008	optimal	0.08798
ymn	obj	r_4009	optimal	0.08798
ymn	obj	r_4010	optimal	0.08798
ymn	obj	r_4011	optimal	0.08798
ymn	obj	r_4012	optimal	0.08798
ymn	obj	r_4013	optimal	0.08798
ymn	obj	r_4014	optimal	0.08798
ymn	obj	r_4015	optimal	0.08798
ymn	obj	r_4016	optimal	0.08798
ymn	obj	r_4017	optimal	0.08798
ymn	obj	r_4018	optimal	0.08798
ymn	obj	r_4019	optimal	0.08798
ymn	obj	r_4020	optimal	0.08798
ymn	obj	r_4021	optimal	0.08798
ymn	obj	r_4022	optimal	0.08798
ymn	obj	r_4023	optimal	0.08798
ymn	obj	r_4024	optimal	0.08798
ymn	obj	r_4025	optimal	0.08798
ymn	obj	r_4026	optimal	0.08798
ymn	obj	r_4027	optimal	0.08798
ymn	obj	r_4028	optimal	0.08798
ymn	obj	r_4029	optimal	0.08798
ymn	obj	r_4030	optimal	0.08798
ymn	obj	r_4031	optimal	0.08798
ymn	obj	r_4032	optimal	0.08798
ymn	obj	r_4033	optimal	0.08798
ymn	obj	r_4034	optimal	0.08798
ymn	obj	r_4035	optimal	0.08798
ymn	obj	r_4036	optimal	0.08798
ymn	obj	r_4037	optimal	0.08798
ymn	obj	r_4038	optimal	0.0
ymn	obj	r_4039	optimal	0.08798
ymn	obj	r_4040	optimal	0.08798
ymn	obj	r_4041	optimal	0.0
ymn	obj	r_4042	optimal	0.08798
ymn	obj	r_4043	optimal	0.08798
ymn	obj	r_4044	optimal	0.08798
ymn	obj	r_4045	optimal	0.08798
